 12.900 0.117401E-01 0.192538E-02 0.215549E-01 0.130688E-03 0.229096E-03 0.322799E-04
 13.000 0.116097E-01 0.190399E-02 0.213155E-01 0.129556E-03 0.227112E-03 0.320004E-04
 13.100 0.114814E-01 0.188295E-02 0.210799E-01 0.128440E-03 0.225155E-03 0.317246E-04
 13.200 0.113551E-01 0.186224E-02 0.208480E-01 0.127339E-03 0.223225E-03 0.314527E-04
 13.300 0.112309E-01 0.184186E-02 0.206199E-01 0.126252E-03 0.221320E-03 0.311843E-04
 13.400 0.111086E-01 0.182181E-02 0.203953E-01 0.125181E-03 0.219442E-03 0.309196E-04
 13.500 0.109882E-01 0.180207E-02 0.201743E-01 0.124123E-03 0.217588E-03 0.306584E-04
 13.600 0.108697E-01 0.178263E-02 0.199568E-01 0.123080E-03 0.215759E-03 0.304007E-04
 13.700 0.107531E-01 0.176351E-02 0.197427E-01 0.122050E-03 0.213954E-03 0.301465E-04
 13.800 0.106383E-01 0.174468E-02 0.195319E-01 0.121035E-03 0.212174E-03 0.298956E-04
 13.900 0.105253E-01 0.172614E-02 0.193244E-01 0.120032E-03 0.210417E-03 0.296480E-04
 14.000 0.104140E-01 0.170789E-02 0.191201E-01 0.119043E-03 0.208682E-03 0.294036E-04
 14.100 0.103044E-01 0.168992E-02 0.189189E-01 0.118067E-03 0.206971E-03 0.291625E-04
 14.200 0.101965E-01 0.167223E-02 0.187208E-01 0.117103E-03 0.205282E-03 0.289245E-04
 14.300 0.100903E-01 0.165481E-02 0.185258E-01 0.116152E-03 0.203615E-03 0.286896E-04
 14.400 0.998569E-02 0.163765E-02 0.183337E-01 0.115213E-03 0.201969E-03 0.284577E-04
 14.500 0.988266E-02 0.162076E-02 0.181446E-01 0.114287E-03 0.200345E-03 0.282289E-04
 14.600 0.978119E-02 0.160412E-02 0.179583E-01 0.113372E-03 0.198741E-03 0.280029E-04
 14.700 0.968125E-02 0.158772E-02 0.177748E-01 0.112469E-03 0.197159E-03 0.277799E-04
 14.800 0.958280E-02 0.157158E-02 0.175940E-01 0.111578E-03 0.195596E-03 0.275597E-04
 14.900 0.948583E-02 0.155568E-02 0.174160E-01 0.110698E-03 0.194053E-03 0.273423E-04
 15.000 0.939029E-02 0.154001E-02 0.172406E-01 0.109829E-03 0.192530E-03 0.271277E-04
 15.100 0.929618E-02 0.152457E-02 0.170678E-01 0.108971E-03 0.191026E-03 0.269157E-04
 15.200 0.920345E-02 0.150937E-02 0.168975E-01 0.108123E-03 0.189540E-03 0.267065E-04
 15.300 0.911208E-02 0.149438E-02 0.167298E-01 0.107287E-03 0.188074E-03 0.264998E-04
 15.400 0.902206E-02 0.147962E-02 0.165645E-01 0.106460E-03 0.186625E-03 0.262957E-04
 15.500 0.893334E-02 0.146507E-02 0.164016E-01 0.105645E-03 0.185195E-03 0.260942E-04
 15.600 0.884592E-02 0.145073E-02 0.162411E-01 0.104839E-03 0.183782E-03 0.258951E-04
 15.700 0.875975E-02 0.143660E-02 0.160829E-01 0.104043E-03 0.182387E-03 0.256986E-04
 15.800 0.867483E-02 0.142267E-02 0.159270E-01 0.103256E-03 0.181009E-03 0.255043E-04
 15.900 0.859113E-02 0.140894E-02 0.157733E-01 0.102480E-03 0.179647E-03 0.253125E-04
 16.000 0.850862E-02 0.139541E-02 0.156218E-01 0.101713E-03 0.178303E-03 0.251231E-04
 16.100 0.842729E-02 0.138208E-02 0.154725E-01 0.100955E-03 0.176974E-03 0.249359E-04
 16.200 0.834711E-02 0.136893E-02 0.153253E-01 0.100206E-03 0.175662E-03 0.247510E-04
 16.300 0.826806E-02 0.135596E-02 0.151802E-01 0.994668E-04 0.174365E-03 0.245683E-04
 16.400 0.819012E-02 0.134318E-02 0.150371E-01 0.987360E-04 0.173084E-03 0.243878E-04
 16.500 0.811328E-02 0.133058E-02 0.148960E-01 0.980140E-04 0.171819E-03 0.242094E-04
 16.600 0.803751E-02 0.131815E-02 0.147569E-01 0.973005E-04 0.170568E-03 0.240332E-04
